filenames,rsid,round,samples,zi,zf
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x60_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x61_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x62_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x63_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x64_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x65_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x66_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x67_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x68_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x69_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y40.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y41.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y42.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x6_y43.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x70_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x70_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x70_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x70_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x70_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x70_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x70_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x70_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x70_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x70_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x70_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x70_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x70_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x70_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x70_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x71_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x71_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x71_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x71_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x71_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x71_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x71_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x71_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x71_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x71_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x71_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x71_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x72_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x72_y16.tif,1.03,Round1,Sample3,1,1
